File,Line,Type,Text,Priority,FullPath
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,639,NOTE,that there is bonus material in the folder that is not in the textbook.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,641,NOTE,that executing any input will also make it trusted.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,681,NOTE,"that if you execute any command in the notebook, it will ask you whether you want to first execute the initialization cells in the notebook. Clicking ""Yes"" will do the initialization step for you.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,729,NOTE,"that in Linux, the slashes go the other way. However, whenever you launch a Ubuntu terminal, by default you are in the home folder  $\sim$  (notice the  $\sim$  prompt), which is an abbreviation for the home directory",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,763,NOTE,that this must be entered on a single line. This command will put the downloaded file into your Linux home folder. We can then use the dpkg tool to install Google Chrome from this file.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,856,NOTE,"that the numbers correspond to the cells evaluated in the current session, not the current notebook. So when the notebooks are first opened, none of the ""In[n] :="" or ""Out[n] :="" will be present. Likewise, if a second notebook is opened and a cell is evaluated, it might start with a value other than ""In[1]."" It is suggested that the cells be evaluated in the order that they appear, but there is nothing to prevent executing the statements in any order, or executing a statement more than once. The ""In[n] :="" and ""Out[n] :="" will show which commands have been run and in what order. Any cell that does not have an ""In[n] :="" has not been evaluated yet, even though it appears to have a corresponding output.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,872,NOTE,that both SageMath and Mathematica use the backslash to show that the number is continued on the next line.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,882,NOTE,"that Mathematica assumes that a number and letter next to each other are to be multiplied together. In SageMath, we must explicitly use the  $\star$  for every multiplication.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,914,NOTE,that the underscore (\_) is a SageMath abbreviation for the last output. The corresponding symbol in Mathematica is the percent sign (\%).,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1002,NOTE,"the set of all integers,",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1018,NOTE,"that the definition allows for both negative and positive integers. Clearly, if  $30 = ac$  for integers  $a$  and  $c$ ,  $|a| \leq 30$ . With a little trial and error, we find the divisors to be",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1068,NOTE,that the function  $\mathbf{N}(\cdot)$  gives the numerical approximation. The largest integer less than this value is  $q = 27$ . Then we can compute  $r$  to be,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1090,NOTE,"that  $-925 / 28 \approx -33.0357142857143$ . But to find an integer less than this, we round down, so in the case of a negative number, it will increase in magnitude. Thus,  $q = -34$ , and  $r = -925 - (-34)28 = 27$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1100,NOTE,"that this statement is not true for rational numbers, which have the same arithmetic operations.) So this self-evident statement is assumed to be true and is used to prove other properties of the integers.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1124,NOTE,"the greatest common divisor of  $x$  and  $y$  by  $\gcd(x, y)$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1144,NOTE,"the set of all positive numbers that can be expressed in the form  $ux + vy$ . Note that both  $|x|$  and  $|y|$  can be written in the form  $ux + vy$ , so by the well-ordering axiom, we can consider the smallest positive number  $n$  in  $A$ . Note that  $\gcd(x, y)$  is a factor of both  $x$  and  $y$ , so  $\gcd(x, y)$  must be a factor of  $n$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1192,NOTE,"that this algorithm assumes that  $x > y$ , so if  $x < y$ , we have to switch the  $u$  and  $v$  values.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1214,NOTE,that these values were computed very quickly using the algorithm.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1240,NOTE,"that in this application of the least criminal method, we only used fact that the previous case had to be true. When this happens, the method is known as mathematical induction. We will discuss more on mathematical induction in the next section. For now, we can finally prove that integer factorization is unique.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1252,NOTE,"that if  $s$  were prime, then  $s$  would clearly have only one prime factorization,  $s$ . So we can assume  $s$  is composite.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1276,NOTE,"that SageMath puts the primes in increasing order, and repeated prime factors are expressed using exponents. This is known as the standard form of the factorization. As long as the integers are less than about 40 digits long, SageMath should have no trouble factoring them. However, for larger integers, factorization is a difficult problem even with modern technology. The amount of time required is proportional to the square root of the second largest prime in the factorization. [14, p. 133]",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1342,NOTE,that there could be more than one solution.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1427,NOTE,"the same element of the set  $A$ , so we must be careful that the rule for the function does not depend on the way the element is expressed. Had we extended the last example to include 100, this could be called either ""a hundred"" or ""one hundred."" Another example of an ambiguous definition is if we assign to each rational number  $a / b$  the value  $1 / b$ . But by this rule,  $f(1 / 2) \neq f(2 / 4)$ , even though  $1 / 2 = 2 / 4$ . In order to show that a function is well-defined, we must show that if  $x_{1} = x_{2}$ , then  $f(x_{1}) = f(x_{2})$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1497,NOTE,"that one counterexample is sufficient to prove that the function is not onto. The standard strategy for proving that a function  $f: A \to B$  is onto is to show that for an arbitrary  $y \in B$ , there is some kind of formula for an element  $x \in A$  such that  $f(x) = y$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1503,NOTE,"that this is defined for all rational numbers  $y$ , and produces a rational number.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1509,NOTE,"the number of elements in the set by  $|A|$ . If  $A$  is infinite, we write  $|A| = \infty$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1551,NOTE,"that in  $f \circ g$ , we apply the  $g$  function first, and then  $f$ . Some textbooks have  $f \circ g = g(f(x))$ , so care must be taken when referring to other texts.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1581,NOTE,"that in this case,  $f \circ g \neq g \circ f$ . However, if we have three functions, with  $f: C \to D$ ,  $g: B \to C$ , and  $h: A \to B$ , then  $(f \circ g) \circ h = f \circ (g \circ h)$ , since both of these expressions represent  $f(g(h(x)))$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1709,NOTE,that Problems 29 through 31 are three alternative ways to state the pigeonhole principle.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1737,NOTE,"$\lfloor x\rfloor$  . Thus, we can have SageMath plot this function with the commands",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1745,NOTE,that the formula must work for both integers and non-integers. Is  $g(f(x))$  always equal to  $x$ ?,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1753,NOTE,"a binary operation as  $z = f(x, y)$ , we will typically denote the operation by the infix notation  $z = x * y$ . The binary operators that we are familiar with are addition, subtraction, and multiplication, but the * could represent any function with two input values. Often we will use a dot  $(\cdot)$  instead of the asterisk, depending on the context.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,1899,NOTE,"that you will have to consider 2 cases, one for which none of the numbers are  $\pm 1$ , and one for which at least one of the numbers is  $\pm 1$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2047,NOTE,that,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2105,NOTE,that we never had to deal with numbers more than 4 digits long.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2123,NOTE,that SageMath was able to do this computation fast. We will see that the ability for computers to quickly compute large powers modulo  $n$  has applications in internet security.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2155,NOTE,"that since  $x$  and  $y$  are coprime, by Bézout's lemma (1.3), there are integers  $u$  and  $v$  such that  $ux + vy = 1$ . Then we can consider the number",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2251,NOTE,"that we can add or subtract multiples of 19 to get other solutions, so  $x = 5$  also works.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2396,NOTE,"the set of real numbers, both rational and irrational, by  $\mathbb{R}$ . We have already proven that there is, in essence, the same number of rational numbers as integers. This may not come as too much of a shock, since both sets are infinite, so logically two infinite sets ought to be the same size. But the set of real numbers is also infinite, so one might be tempted to think that there is the same number of real numbers as integers. However, the number of reals is ""more infinite"" than the number of integers. In other words, we cannot construct a sequence of real numbers that contains every real number, as we did for rational numbers. This surprising fact was proved by Georg Cantor using a classic argument. [11, p. 670] (See the Historical Diversion on page 39.)",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2479,NOTE,that  $a_{n} = b_{n} / b_{n + 1}$,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2487,NOTE,that  $a_{n} = b_{n} / b_{n + 1}$,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2571,NOTE,that  $a_6$  is  $\sqrt{2}$  plus an integer. When is the next time in the sequence that  $a_{n}$  is an integer plus  $\sqrt{2}$ ?,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,2822,NOTE,"the slight difference in notation between the operator mod (expressed in boldface) and the above notation (where mod is not in boldface). The two notations are clearly related, since  $x \equiv y \pmod{n}$  means that  $x \bmod n = y \bmod n$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3051,NOTE,multiplication modulo  $n$ . Then the set  $G$  has the following properties:,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3220,NOTE,"the product modulo  $n$ , and considered only the set of numbers less than  $n$  that are coprime to  $n$ . Proposition 2.7 shows that this set also has the four properties of groups. We will refer to this group by  $Z_{n}^{*}$ . This group can be loaded in SageMath by the command ZStar.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3252,NOTE,"that in  $f \cdot g$ , we do  $g$  first, then  $f$ , so we apply the functions from right to left. We can find the inverse of  $f(x)$  as well:",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3276,NOTE,"that sometimes the operator  $(\cdot)$  means addition, sometimes it means multiplication, and sometimes it means neither. Nonetheless, we can define  $x^n$  to mean  $x$  operated on itself  $n$  times. Thus,",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3400,NOTE,that,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3408,NOTE,that,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3449,NOTE,"that in Definition 2.5, we only required the inverse of  $x$  to have the property that  $x \cdot y = e$ . Show that this element will also satisfy  $y \cdot x = e$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3510,NOTE,use can use the len() command to have SageMath count the elements for you.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3553,NOTE,that every element in the group can be expressed as a power of 3.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3649,NOTE,"that the only numbers that are not coprime to  $p^r$  will be multiples of  $p$ . So of the numbers between 1 and  $p^r$ , exactly  $1/p$  of them will be multiples of  $p$ . The remaining  $(1 - 1/p) \cdot p^r$  will be coprime, and this can be simplified to  $(p - 1)p^{r-1}$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3651,NOTE,"the set of numbers that are less than  $m$ , but coprime to  $m$ . Let  $B$  denote the set of numbers that are less than  $n$ , but coprime to  $n$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3739,NOTE,some groups will not have generators.),Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3839,NOTE,"that  $x$  has order 5, so we define  $x^5$  to be  $e$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,3877,NOTE,"that we needed an extra Define statement to let SageMath know that  $a$  and  $b$  commute with each other. To list the elements of the group, we could either use the Group() command as we did for  $Z_5$ , or we can include the generators  $a$  and  $b$  in the Group command.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4155,NOTE,"that sets are entered in SageMath using square brackets, even though they are often displayed using curly braces. (Technically, using square brackets produce a list of elements, which acts similar to a set. But the SageMath routines know to treat a list as if it were a set.) Moreover, we can consider taking the intersection of a collection of many sets. If we let",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4181,NOTE,"that  $H^{*}$  is not the empty set, since the identity element is in each  $H$  in the collection. We now can apply Proposition 3.2. Let  $x$  and  $y$  be two elements in  $H^{*}$ . Then, for every  $H \in L$  we have  $x, y \in H$ . Since each  $H$  is a subgroup of  $G$ , we have",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4293,NOTE,this group lacks a generator.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4363,NOTE,"the subgroup of the multiples of  $k$  by  $k\mathbb{Z}$ . Note that  $0\mathbb{Z} = \{0\}$ , and  $1\mathbb{Z} = \mathbb{Z}$ , so even the trivial subgroups are of this form.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4371,NOTE,"that any subgroup containing  $b$  must also contain  $b^2$ , and vice-versa. Also all subgroups will contain  $e$ . So to find subgroups that require two elements, we have 6 combinations to try:",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4587,NOTE,that  $|H| = R_k(G)$ . Show that  $H$  is a subgroup of  $G$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4591,NOTE,that this is a special case of the subgroup from Problem 16.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4605,NOTE,this is a special case of Problem 17. This subgroup  $H$  is called the group of quadratic residues modulo  $p$ .,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4698,NOTE,"the set of all left cosets of the subgroup  $H$  of  $G$  by  $G / H$ , and will denote the set of all right cosets of this subgroup by  $H \backslash G$ . Notice that the notation for right cosets uses a backward slash. In both cases, the subgroup can be considered to be on the ""bottom,"" but since a right coset  $Hx$  has the subgroup on the left, we use  $H \backslash G$ , which also has  $H$  on the left, to list all such right cosets.",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,4850,NOTE,"the order of  $x$ . By Corollary 4.1,  $n = mk$  for some integer  $k$ . Then we have  $x^n = x^{mk} = (x^m)^k = e^k = e$ .",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,5053,NOTE,that,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,5218,NOTE,we put the message in quotation marks. This number can now be encrypted by the command,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,5314,NOTE,that some of these require the result of Problem 9.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,5743,NOTE,that  $Nb = bN$  because  $N$  is a normal subgroup.,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,5986,NOTE,"the group operation of  $G$ , and  $*$  denote the group operation of  $Z_{n}$ . Since  $g^{n} = e$ , we have",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6028,NOTE,that,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6120,NOTE,"that  $i$ ,  $j$ , and  $k$  sometimes behave like the vector cross product:",Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md,6149,NOTE,the clockwise rotation by,Unknown,E:\_src\FormalMath\Books\AbstractAlgebra\Paulsen W. Abstract Algebra. An Interactive Approach 3ed 2025\full.md
