"Path","Size","HasFrontMatter","BodyLength","MathKeywords","Placeholder","Watermark","Category","Reason"
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\02-基数与序数理论\04-序数的定义.md","11598","True","2144","79","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\02-基数与序数理论\05-超限归纳法.md","11002","True","2217","99","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\03-实数理论\01-实数的构造.md","12344","True","2441","87","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\03-实数理论\02-实数的完备性.md","12211","True","2482","104","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\03-实数理论\03-实数不可数性.md","12017","True","2384","101","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\03-实数理论\04-实数集的基数.md","11476","True","2087","59","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\03-实数理论\05-实数集的拓扑.md","11569","True","2340","201","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\04-点集拓扑\01-康托尔集.md","8081","True","1561","48","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\04-点集拓扑\02-康托尔对拓扑学的贡献.md","8321","True","1578","92","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\04-点集拓扑\03-完美集与Borel集.md","6446","True","1206","51","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\05-测度论基础\01-康托尔集合论与测度论.md","9450","True","1780","109","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\05-测度论基础\02-可测集与σ-代数.md","8595","True","1575","70","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\02-数学内容深度分析\05-测度论基础\03-基数与测度的区别.md","7343","True","1381","34","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\03-教育与影响\01-康托尔的教育理念.md","14281","True","3338","126","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\03-教育与影响\02-康托尔对数学教育的影响.md","2976","True","613","22","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\03-教育与影响\03-康托尔对数学思维的培养.md","4126","True","881","15","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\03-教育与影响\04-康托尔的教学方法.md","5037","True","1044","7","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\04-历史与传记\01-康托尔的生平.md","3305","True","628","21","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\04-历史与传记\02-康托尔的核心著作.md","3104","True","599","24","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\04-历史与传记\03-康托尔的学术争议.md","2998","True","603","18","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\04-历史与传记\04-康托尔的数学遗产.md","4275","True","884","25","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\04-历史与传记\05-康托尔的学术影响.md","6196","True","1325","43","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\05-现代应用与拓展\01-集合论在现代数学中的应用.md","2841","True","524","53","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\05-现代应用与拓展\02-集合论在计算机科学中的应用.md","3444","True","725","41","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\05-现代应用与拓展\03-集合论在人工智能中的应用.md","3952","True","844","47","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\05-现代应用与拓展\04-集合论在数据科学中的应用.md","5631","True","1215","68","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\06-对比研究\01-康托尔与希尔伯特的对比.md","3665","True","850","14","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\06-对比研究\02-康托尔与哥德尔的对比.md","3596","True","831","14","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\06-对比研究\03-康托尔与戴德金的对比.md","5170","True","1089","30","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\06-对比研究\04-康托尔与策梅洛的对比.md","6556","True","1443","52","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\07-现代视角与评价\01-集合论的现代发展.md","7966","True","1698","113","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\07-现代视角与评价\02-康托尔理论的现代评价.md","7603","True","1616","54","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\07-现代视角与评价\03-未解决问题与未来方向.md","7968","True","1669","66","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\08-知识关联分析\01-概念关联网络.md","21093","True","3959","198","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\08-知识关联分析\02-理论关联图谱.md","17544","True","3273","282","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\康托尔数学理念\08-知识关联分析\03-跨学科关联.md","11528","True","2302","75","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\00-文档索引.md","4117","True","769","28","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\00-项目状态.md","5275","True","849","22","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\README.md","6290","True","1151","31","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\START-HERE.md","2464","True","516","11","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\01-核心理论\01-ZF公理系统基础.md","9947","True","1957","58","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\01-核心理论\02-替换公理理论.md","9941","True","2039","93","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\01-核心理论\03-集合论公理化.md","7300","True","1514","60","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\01-核心理论\04-集合论基础理论.md","7231","True","1540","93","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\01-核心理论\05-集合论与数学基础.md","8393","True","1774","67","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\README.md","3508","True","737","30","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\01-ZF公理系统\01-ZF公理系统的形成.md","9485","True","1957","62","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\01-ZF公理系统\02-ZF公理系统详解.md","10400","True","2015","57","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\01-ZF公理系统\03-ZF与ZFC的关系.md","8387","True","1758","58","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\01-ZF公理系统\04-ZF公理系统的意义.md","9809","True","2164","78","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\02-替换公理\01-替换公理的提出.md","8730","True","1817","66","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\02-替换公理\02-替换公理的内容.md","9472","True","1968","113","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\02-替换公理\03-替换公理的意义.md","8667","True","1911","68","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\03-集合论基础\01-集合论基础理论.md","7338","True","1552","100","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\03-集合论基础\02-集合论公理化方法.md","9166","True","1841","76","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\04-其他贡献\01-集合论研究.md","9197","True","1891","100","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\02-数学内容深度分析\04-其他贡献\02-数学基础研究.md","7403","True","1556","39","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\03-教育与影响\01-对集合论的影响.md","10230","True","2221","104","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\03-教育与影响\02-对逻辑学的影响.md","8291","True","1792","60","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\03-教育与影响\03-对数学基础的影响.md","7573","True","1598","34","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\04-历史与传记\01-生平与学术历程.md","8141","True","1656","45","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\04-历史与传记\02-主要著作与论文.md","7335","True","1518","58","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\04-历史与传记\03-与Zermelo的关系.md","7816","True","1551","52","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\05-现代应用与拓展\01-在现代集合论中的应用.md","7429","True","1568","99","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\05-现代应用与拓展\02-在数学基础中的应用.md","8724","True","1847","69","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\05-现代应用与拓展\03-在逻辑学中的应用.md","6969","True","1452","47","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\05-现代应用与拓展\04-在数学教育中的应用.md","8435","True","1779","39","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\06-对比研究\01-与Zermelo的对比.md","8806","True","1745","43","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\06-对比研究\02-与康托尔的关系.md","8069","True","1612","64","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\06-对比研究\03-与哥德尔的关系.md","8265","True","1726","55","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\06-对比研究\04-与科恩的关系.md","8164","True","1673","59","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\07-现代视角与评价\01-现代集合论学家观点.md","8586","True","1866","54","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\07-现代视角与评价\02-最新研究进展.md","8172","True","1714","76","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\07-现代视角与评价\03-未解决问题.md","8141","True","1719","16","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\08-知识关联分析\01-概念关联网络.md","7831","True","1610","61","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\08-知识关联分析\02-理论关联图谱.md","8383","True","1783","48","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\弗兰克尔数学理念\08-知识关联分析\03-跨学科关联.md","9747","True","2108","55","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\00-文档索引.md","4740","True","964","20","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\00-项目状态.md","9251","True","1924","22","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\README.md","7853","True","1667","53","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\START-HERE.md","5047","True","1011","41","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\01-核心理论\01-数学哲学与方法论.md","14921","True","3468","68","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\01-核心理论\02-技术驱动的数学方法.md","14606","True","3329","70","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\01-核心理论\05-数学写作与教育理念.md","12517","True","2908","66","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\01-Weil猜想与证明.md","11530","True","2227","92","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\02-混合Hodge结构.md","10641","True","2095","65","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\03-motives与Grothendieck纲领.md","10840","True","2090","55","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\01-韦伊猜想证明\01-韦伊猜想的完整证明.md","10047","True","2024","158","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\01-韦伊猜想证明\02-权重理论与纯性定理.md","7950","True","1704","110","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\01-韦伊猜想证明\03-Hard Lefschetz定理的应用.md","7542","True","1566","115","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\02-混合Hodge理论\01-混合Hodge结构的定义.md","7112","True","1413","51","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\02-混合Hodge理论\02-权重滤过与Hodge滤过.md","6994","True","1451","32","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\02-混合Hodge理论\03-应用与推广.md","7701","True","1688","106","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\03-Motive理论\01-Tannaka范畴方法.md","7004","True","1476","98","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\03-Motive理论\02-Motive的构造.md","7134","True","1453","82","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\03-Motive理论\03-统一上同调理论.md","7732","True","1639","104","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\04-上同调理论\01-étale上同调的应用.md","6883","True","1446","82","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\04-上同调理论\02-权重理论.md","7036","True","1459","91","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\02-数学内容深度分析\04-上同调理论\03-上同调计算.md","6127","True","1322","42","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\03-教育与影响\01-教育理念与方法.md","10663","True","2536","31","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\03-教育与影响\02-学生与学派.md","9080","True","2098","101","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\03-教育与影响\03-对后世数学的影响.md","11253","True","2641","156","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\04-历史与传记\01-生平与学术里程碑.md","7531","True","1536","57","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\04-历史与传记\02-核心著作解析.md","8010","True","1587","74","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\04-历史与传记\03-学术合作与交流.md","9038","True","1905","51","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\05-现代应用与拓展\01-现代代数几何中的应用.md","9024","True","1927","102","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\05-现代应用与拓展\02-数论中的应用.md","8741","True","1730","115","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\05-现代应用与拓展\03-物理学中的应用.md","8368","True","1762","51","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\06-对比研究\02-与塞尔的对比.md","9454","True","2080","50","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\06-对比研究\03-与韦伊的对比.md","6999","True","1416","89","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\06-对比研究\04-对现代数学家的影响.md","12917","True","3110","176","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\07-现代视角与评价\01-现代代数几何中的德利涅方法.md","8081","True","1899","130","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\07-现代视角与评价\02-最新研究进展.md","5323","True","1077","92","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\07-现代视角与评价\03-未解决问题.md","7631","True","1658","40","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\08-知识关联分析\00-最终完成确认.md","6041","True","1164","9","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\08-知识关联分析\00-模块完成报告.md","7131","True","1597","37","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\08-知识关联分析\01-概念关联网络.md","22282","True","4577","203","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\08-知识关联分析\02-理论关联图谱.md","62157","True","14016","637","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\08-知识关联分析\03-跨学科关联.md","16335","True","3693","257","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\德利涅数学理念\08-知识关联分析\README.md","4482","True","1021","17","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\00-文档索引.md","7880","True","1080","84","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\00-项目状态.md","7416","True","1691","79","True","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\README.md","4940","True","998","39","True","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\START-HERE.md","6529","True","1288","49","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\01-核心理论\01-数学哲学与方法论.md","12552","True","3087","112","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\01-核心理论\02-实数理论思想.md","12542","True","3067","80","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\01-核心理论\03-理想理论纲领.md","13618","True","3191","106","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\01-核心理论\04-数学严格性思想.md","12660","True","3241","117","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\01-核心理论\05-数学抽象化思想.md","13130","True","3281","126","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\01-Dedekind分割与实数理论.md","6144","True","1199","56","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\02-理想论与代数数论.md","5378","True","982","38","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\03-代数数论的现代基础.md","9107","True","2184","75","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\01-实数理论\01-戴德金分割理论.md","12578","True","2943","71","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\01-实数理论\02-实数的构造.md","13502","True","3020","87","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\01-实数理论\03-连续性的定义.md","10161","True","2554","68","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\01-实数理论\04-其他实数理论贡献.md","7393","True","1767","44","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\02-理想理论\01-理想基础理论.md","11727","True","2790","71","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\02-理想理论\02-理想在数论中的应用.md","12768","True","3031","104","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\02-理想理论\03-代数数论的发展.md","8788","True","2036","76","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\02-理想理论\04-其他理想理论贡献.md","7547","True","1826","32","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\03-数论贡献\01-代数数论理论.md","6106","True","1236","44","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\03-数论贡献\02-数域的构造.md","6702","True","1484","42","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\03-数论贡献\03-数论方法.md","7802","True","2037","67","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\03-数论贡献\04-其他数论贡献.md","6771","True","1638","77","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\02-数学内容深度分析\04-其他数学贡献\01-其他数学贡献.md","7818","True","1891","69","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\03-教育与影响\01-教育理念与方法.md","7671","True","2035","38","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\03-教育与影响\02-对后世数学的影响.md","7404","True","1875","83","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\03-教育与影响\03-数学教育的启示.md","6901","True","1792","39","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\04-历史与传记\01-生平与学术历程.md","9124","True","2289","35","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\04-历史与传记\02-主要著作与论文.md","8315","True","2062","75","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\04-历史与传记\03-学术合作与传承.md","8956","True","2283","48","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\04-历史与传记\04-历史地位与评价.md","8717","True","2302","66","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\05-现代应用与拓展\01-在现代数学中的应用.md","6701","True","1686","70","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\05-现代应用与拓展\02-在数论中的应用.md","7490","True","1843","79","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\05-现代应用与拓展\03-在代数中的应用.md","7203","True","1775","65","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\05-现代应用与拓展\04-在其他领域的应用.md","8772","True","2290","49","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\06-对比研究\01-与高斯的对比.md","7307","True","1948","40","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\06-对比研究\02-与黎曼的对比.md","8511","True","2207","90","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\06-对比研究\03-与诺特的对比.md","8818","True","2249","59","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\06-对比研究\04-与其他数学家的对比.md","9518","True","2399","51","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\07-现代视角与评价\01-当代数学家的评价.md","8333","True","2079","33","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\07-现代视角与评价\02-历史地位的评价.md","7866","True","2058","67","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\07-现代视角与评价\03-现代数学中的意义.md","8340","True","2152","59","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\07-现代视角与评价\04-对数学教育的启示.md","9612","True","2546","57","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\08-知识关联分析\01-概念关联网络.md","7561","True","1810","76","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\08-知识关联分析\02-在数学知识体系中的位置.md","8707","True","2254","101","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\戴德金数学理念\08-知识关联分析\03-跨学科的影响与关联.md","8818","True","2319","51","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\00-文档索引.md","962","True","139","5","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\00-项目状态.md","3075","True","551","20","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\README.md","3968","True","688","15","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\START-HERE.md","3607","True","746","22","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\01-核心理论\01-数学哲学与方法论.md","2627","True","494","6","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\01-核心理论\02-核心数学思想.md","3431","True","740","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\01-核心理论\02-概率论理论纲领.md","2580","True","488","6","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\01-核心理论\03-天体力学思想.md","4317","True","1035","17","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\01-核心理论\03-理论体系构建.md","3431","True","740","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\01-核心理论\04-分析学思想.md","4262","True","1005","51","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\01-核心理论\04-方法论贡献.md","3425","True","739","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\01-核心理论\05-学术影响与传承.md","3437","True","741","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\02-数学内容深度分析\01-核心贡献领域一.md","3507","True","746","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\02-数学内容深度分析\02-核心贡献领域二.md","3507","True","746","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\02-数学内容深度分析\03-核心贡献领域三.md","3507","True","746","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\02-数学内容深度分析\04-技术创新与方法.md","3437","True","741","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\02-数学内容深度分析\01-概率论贡献\03-概率分布理论.md","6819","True","1303","28","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\02-数学内容深度分析\01-概率论贡献\04-概率论的应用.md","6415","True","1208","22","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\02-数学内容深度分析\04-微分方程贡献\01-微分方程理论.md","6701","True","1245","78","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\03-教育与影响\01-教育理念与方法.md","3437","True","741","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\03-教育与影响\02-学生与学派.md","3425","True","739","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\03-教育与影响\03-对后世数学的影响.md","3443","True","742","19","False","False","正常",""
"E:\_src\FormalMath\数学家理念体系\拉普拉斯数学理念\04-历史与传记\01-生平与学术里程碑.md","3443","True","742","19","False","False","正常",""
